Response ID,gender_core,age_core,entity_tenure - Months,conditions_rate_core,safety_core,pressure_to_work_core,factory_recommend_tf_core
R_0BnpBFdBSmBgqFN,0,21,36,5,4,1,1
R_n9486xWuCHwyWyy,1,20,12,3,2,,1
R_77vNWhaP0mJntkC,1,52,36,3,1,5,0
R_2LOdXfXcKe856RD,1,55,15,3,4,1,1
R_1JILKgEgNpHdY9O,1,44,60,2,3,3,0
R_l8nOWGni40SS786,1,40,12,5,5,1,1
R_egxI1Myln4eYb5t,1,54,36,3,5,1,0
R_1s1Y43xHYwuIgyO,0,42,24,5,5,5,1
R_cUVPOxh7rOGt5CU,0,37,6,3,5,5,1
R_diFf3oqf4tPmQWX,1,27,36,3,5,1,1
R_ctg4cchVxApZLi1,0,63,48,3,5,1,
R_mP7OOUaHysUn6Zh,0,18,6,3,3,3,1
R_5u9oCXgltUgYZA2,1,32,84,5,3,3,1
R_48QgWVaW4px9oAZ,1,42,84,5,5,3,1
R_kTKLZ0py1RMxey7,1,45,36,5,5,3,1
R_ow3TG9RwRIgUYld,1,43,36,3,3,2,1
R_4oGgGQZFVzaNpOO,1,29,84,5,5,3,1
R_kUXBocLQFfqFELh,1,24,18,4,3,1,1
R_c2sEPAymxLn5Xw4,1,35,18,5,5,3,1
R_aDMXIJ2HjWdINoK,1,27,60,3,3,3,1
R_gZmCGHltWGxfaEu,1,38,36,3,3,3,1
R_kCcop45TkR1XNhy,1,35,18,3,3,5,1
R_ntSWCiQEDi3XLMy,1,31,96,3,5,3,1
R_7SN5Uas7NgvipwX,0,32,36,5,5,1,1
R_7wtfcMTEsCXiATM,0,37,27,4,2,2,1
R_ntGj8el3gpZXHmk,0,36,24,5,5,1,1
R_dV9dc424uPiPBhi,0,24,24,3,3,1,1
R_g8tAQZYVbT3RUHZ,0,44,24,3,5,1,1
R_7uPBS1LwAMaPvdi,0,40,27,5,5,1,1
R_gYNoKy5wJUEJ076,1,24,24,3,4,4,1
R_iyK7p9JiEqlPRMM,1,37,48,3,3,4,1
R_2kee0SQo70a4VXK,0,29,36,5,5,4,1
R_eBMGhG7TJTNExna,0,50,24,1,3,4,1
R_gZEV7Ml5gzgWCt3,1,26,13,3,3,3,1
R_8KxDXvddnYqIr0U,0,20,48,3,3,4,1
R_iNJAFv1GUp6kCfi,1,22,12,3,3,3,1
R_jttOIICLiaLWN6I,1,43,24,4,3,1,1
R_1CwuEvVCdTF4DXs,1,26,31,3,5,1,1
R_5NXijLNKjLB4ADv,1,46,60,3,3,3,1
R_6vgdTasLtx90cUU,1,43,36,3,5,1,1
R_eWXQh5rHbPGXccx,1,31,24,3,5,1,1
R_5y9LTDgQBiq61Ne,1,27,68,5,3,1,1
R_ce3qKE1yw8GiISU,1,38,12,3,5,1,1
R_lSPkbHABxN9mI7K,0,33,100,3,5,4,1
R_34nCVy9U2jsSTa5,1,55,108,,5,1,1
R_5XOQMYshbpnWL1c,0,41,72,3,5,5,1
R_jTdhz8v8p2JYwco,0,19,48,3,3,3,1
R_ojARPhRo7Hl6BBj,0,26,48,2,5,3,1
R_d5Yd9lKovQmFryf,0,38,96,5,5,5,
R_bwi9clZisRd4clU,0,37,3,3,2,4,1
R_mEaclqnU4rFQJKR,0,29,48,3,5,2,1
R_1rvebfKMPou7VZL,1,30,12,3,2,5,1
R_6OuMlfZN3uOlgWQ,0,26,6,5,4,5,1
R_5Sj4dAGeChGrfSd,0,33,24,3,3,3,1
R_oNrnHsOioveoren,0,44,24,3,5,1,1
R_jBsJl8j60OYW9L1,1,46,48,5,5,1,1
R_2HOoYAukiblJ8lR,1,43,120,3,5,5,1
R_8AUZc0FMrVUUsMm,1,25,24,3,5,1,1
R_hY5Ly5X1CJol4WK,1,41,156,4,3,4,1
R_jrPmsJ0tICWNXsf,1,19,15,3,3,3,1
R_8my2QhfDLfYZ5cK,1,32,84,,5,,1
R_4hOH2cTJzvLPzQh,1,68,32,3,3,,1
R_k78plSVI0ivppGK,1,45,108,3,3,,1
R_bLjZPxKJk33Qyon,0,27,36,3,5,3,1
R_eTh8HbuiEHyAaA1,1,43,6,4,5,5,1
R_k74R4Q4lxTtIiOx,1,22,18,3,2,5,1
R_feTwPJOFCSKIbol,1,36,18,3,3,5,1
R_3O2m9HDDJW4YCsF,1,25,9,3,3,1,1
R_3pnXUUAuQxYwmYa,1,31,84,4,5,1,1
R_3qsYRPbmyph4yiA,0,22,96,4,3,2,1
R_3e3HnOIRKCejvUe,1,43,5,4,1,1,1
R_3I0PKHK9PfsHh9e,1,22,72,4,5,1,1
R_cImQEXAuRGdeX0B,1,38,8,5,5,1,1
R_2y8ceiF5tsGIO0F,0,27,72,4,5,1,1
R_308dPvUnxXsUf06,1,22,72,5,5,1,1
R_vdwRSua6lmvEkkp,1,32,5,3,5,1,1
R_3jYvo9HLLukr865,1,36,10,5,5,1,1
R_DOEkvnMeaNav2md,0,35,16,4,5,1,1
R_2fZ5g1AlHJNw5DX,1,48,41,4,5,1,1
R_3iEz4k6nWO83ImA,0,23,7,4,5,1,1
R_27fEfb9LZUNToug,0,37,6,5,5,1,1
R_2pXhcHIj0QTDzR0,1,31,2,4,5,1,1
R_29ntMLSug0fCX1r,0,22,8,4,5,1,1
R_6JY3ZD2PCgf5bPz,0,48,72,3,5,1,1
R_1I5z0B6jdRzNWs9,0,43,6,3,5,1,1
R_25urocO7cRvkOXD,1,46,82,4,5,1,1
R_2Sq3JQ9LCsHaFHw,1,25,72,4,5,1,1
R_3JqnLdWSZxuIxwp,1,21,4,5,5,1,1
R_2arBOCPgdYe4J4j,0,56,12,5,5,1,1
R_2an3RDHVCYEwbDS,0,52,60,5,4,1,1
R_3jU5VN6VFAleUPf,0,29,108,4,5,1,1
R_rfmoZGAmixJvMad,0,19,13,5,5,1,1
R_2rSjiyhH5S8buux,0,23,4,5,5,1,1
R_WARnfHSRd2DTb0d,1,23,60,4,5,1,1
R_28H9WjQK2gBxsc6,0,50,30,3,5,1,1
R_1doVNvsZsHyeS2Y,0,50,36,5,5,3,1
R_2SpLMGVCRNj38eV,0,18,4,4,5,1,1
R_3mdGzFBMpPozcBZ,1,25,15,4,5,1,1
R_3KOCRLiNpR7U3tI,0,20,5,4,5,1,1
R_2zUt5cl18FBYFqZ,0,31,18,5,5,1,1
R_A4LgH3CxEOM7ODL,0,42,24,4,5,1,1
R_3hfEIWk1ws676Sc,1,48,12,4,5,1,1
R_XLnOo8T0pOi0CQx,0,24,4,4,5,1,1
R_e2GZwweAH4l7bot,0,29,10,5,5,1,1
R_2aQWjmX5a3h1iGr,1,20,12,3,5,1,1
R_3efXMlUbRZ826f6,0,48,48,4,5,1,1
R_2qwVJ1Cq38LIPsx,0,40,15,4,5,1,1
R_Ddz6sAMiGKdHK25,1,20,36,4,5,1,1
R_x3E2mYWnkJlSuD7,0,30,72,3,5,1,1
R_2aEIKcTniL9tApQ,0,24,48,5,5,1,1
R_1QK6KxvesCyWZst,1,18,3,4,5,1,1
R_2Vw2GyEGNRya47u,0,20,18,4,5,1,1
R_1QE3PRIxPbQEuWS,1,20,4,4,5,1,1
R_30p0ZLbuhSKNuCm,1,34,27,3,5,2,1
R_2di0Y0M274cAbmO,1,42,9,4,5,1,1
R_1dobW32L1lVePfl,1,28,12,4,5,1,1
R_2UWT9US7Z6KgqTt,0,21,36,3,4,2,1
R_1KffxrkHTlqBcbZ,1,30,6,4,4,1,1
R_cPezAVsqfZfeRgt,1,21,6,4,3,1,1
R_25ydjIr7eovMgyp,1,44,24,3,4,2,1
R_2AZ4groxyEOZQdq,0,31,23,4,5,1,1
R_31FybUSmAckr3kx,1,19,4,3,5,1,1
R_1NrKqQttIsDtJru,1,20,5,5,5,1,1
R_2SjiJvLDEaeBGIF,0,25,24,4,5,4,1
R_11dpei0xIET87Eu,1,36,3,3,5,1,1
R_YWEVVoSv835R8Dn,1,19,24,4,5,1,1
R_2E06ASIB1syAOtW,1,25,5,4,5,1,1
R_vudbuTYlAfCUsfv,1,58,8,5,5,1,1
R_ezFJja6uTWlk58Z,1,25,12,4,4,1,1
R_3lFerbnpW9vRv3r,0,19,12,5,5,4,1
R_3D1QzGPMYmImm0A,0,25,96,4,5,1,1
R_Z3qVtY71DTsIgCZ,0,26,24,4,5,1,1
R_3k0xUw2oBROr87P,1,21,16,4,5,1,1
R_3D15WxiLyiE0KKY,1,19,10,4,5,1,1
R_240rz0pPDcJRrAz,1,23,16,4,5,1,1
R_1mw8QRci2PTZfuU,1,25,16,5,5,1,1
R_3kvagpr26TiywY3,1,19,24,5,5,1,1
R_3snamyEm85Eudo1,1,20,5,3,5,1,1
R_2D5q21EELdNOojF,1,21,42,5,5,1,1
R_2VvZT2ZPHsJyhyL,1,40,53,5,5,1,1
R_2eRtkBm6m8Byx6k,1,29,11,3,3,1,1
R_tLCHLCC2zbfZKq5,1,40,12,5,5,1,1
R_2qfyeBZCoquLQ6C,1,35,12,4,5,1,1
R_DOSuO8KHcUxKMvf,1,29,3,4,5,1,1
R_1mUFiswVLGbx6zu,1,18,2,4,5,1,1
R_1FfF0qaQCpViPI8,1,23,60,3,5,1,1
R_USlR2YRHygNBFAJ,1,22,14,4,5,1,1
R_RhqmloVYQ14Kka5,0,22,60,5,5,1,1
R_OJrVNM7Anhcee9r,0,32,2,4,5,1,1
R_3rP0HcTFGeQPVRO,1,18,7,5,1,1,1
R_10B4SU7OOb8sFGz,1,43,7,5,5,1,1
R_PBNrS0Ryp6jxVbX,1,28,13,4,5,1,1
R_1ISf9wjdfyP57d6,1,27,30,4,5,1,1
R_3EKkzdP66fGIFgK,1,22,7,4,5,1,1
R_3JIW4E1gB6fgdsh,0,21,24,4,5,1,1
R_20ZhZp4rWqEVLiY,1,57,24,4,5,1,1
R_3OoXQjc1DevGbY8,1,24,8,4,2,1,1
R_2qlVGXwdGJ9htnQ,0,22,12,4,5,1,1
R_eD1r3hBQdalTCCd,1,28,10,4,5,1,1
R_3OqBd84u3XAjVj4,1,25,7,5,5,1,1
R_3F5s2B1ZEVYbPUQ,0,28,10,4,5,1,1
R_2eb7ksQUCGQfk9J,1,29,10,4,5,1,1
R_2t5RnOUeK0a4ZAw,1,34,24,4,5,1,1
R_2e5ah72bShb4eJJ,0,27,18,3,5,1,1
R_1pRLZYDtW5ltFxw,1,28,13,4,5,1,1
R_Ajq9vuHJsHyuZWx,0,27,120,4,5,1,1
R_2eWtP7s6qPVYFFf,1,24,17,5,5,1,1
R_3FOME0gugyEjNBv,1,37,18,4,4,1,1
R_1Qs9ngNAP9AfxuM,0,44,84,4,5,1,1
R_1JF5KrkKD7RmW54,1,22,48,4,5,1,1
R_12xxuRIbM8uwGCA,0,24,15,4,5,1,1
R_25GhZxwlFN32GAE,1,48,0,3,5,1,1
R_3OppzEUIJecOF1N,0,31,15,4,5,1,1
R_2wS2bqeQNP9ECua,1,20,14,4,4,1,1
R_1mygQ8vNbYfSD72,0,28,42,3,5,1,1
R_3qe6HHsSKWvjwWr,1,22,5,5,5,1,1
R_11Z4Dm1CHpuE8Av,1,20,6,4,3,1,1
R_71iipIA8YPR1RQt,0,26,18,5,5,1,1
R_1j8RVYYmSpAK8rH,1,24,15,5,5,1,1
R_1gMHloMWdvnu0ur,1,29,6,2,2,5,1
R_UKJe08kbPCMc4pP,1,18,3,3,5,2,1
R_25NJxvRB2ZYXeS6,0,21,4,4,5,4,1
R_3kG2ozUWAPlQMHV,1,33,21,5,5,1,1
R_2D1CD3etzfwnRpo,1,29,16,4,5,1,1
R_qvUdAoAiz8rPgKR,1,27,24,4,5,1,1
R_1OSKTNJCC8mxq4w,1,44,30,4,5,1,1
R_1djdGa3NpnUwUtq,1,26,6,5,5,1,1
R_1rDHjjhHNvlsSH8,1,34,12,4,5,1,1
R_BP0HNW4csMKdmQ9,1,35,12,3,5,1,1
R_r1qFg8Oj9BuqvjH,1,43,19,3,5,1,1
R_3Ep6cb4N5F7E8b0,0,22,15,4,5,1,1
R_ze6r4l5JmsxFUOJ,0,31,4,4,5,1,1
R_VRpjkXfkvryNvJn,1,22,18,5,5,2,1
R_oYtWr3ZiArigYpP,0,18,24,5,5,1,1
R_3qCmoujB0xAeB7k,1,35,9,3,5,1,1
R_3OfbGGoxjyoyXw2,1,32,24,5,5,1,1
R_2AScvzAd6n6e8pi,1,21,8,5,5,1,1
R_0k1NcDiAZdE4NUt,1,24,12,3,1,2,1
R_1n2WjTgi5k3kPNI,0,25,3,4,5,2,1
R_2b4ew67Jyh5LGED,1,24,6,3,3,1,1
R_20V7Hsdxub2bQ2M,1,21,12,4,5,1,1
R_cAN3QvwZBrcD2uZ,1,21,13,3,5,1,1
R_33lOhdpBmE2lI8U,1,28,12,4,5,1,1
R_1n2dG4dEJMjde4N,1,32,12,4,5,1,1
R_2dzLHaOJt0ft7GU,1,21,9,3,5,1,1
R_2EnuHGzjThBeISg,0,20,24,3,4,1,1
R_4OTjIVggXlMIylj,0,56,15,3,5,1,1
R_5gMhItvuCyMcOs1,0,24,5,4,5,1,1
R_1H8Gj1IRvz1SK7O,0,24,12,3,5,1,1
R_2dGWsB0iDVUXGd8,0,23,10,4,4,1,1
R_1q4YMbHTLi73qiY,0,43,9,5,5,1,
R_3hEoJ9QRBsiPnJ4,1,30,48,5,5,1,1
R_556Ce177wehlG6J,1,40,5,4,5,2,1
R_3Eg6YK4nSo2ZmbL,0,23,12,4,5,1,1
R_3dvWCvMtlXmEJpL,0,25,30,3,5,1,1
R_1rqCq95F5X4Mc9J,1,45,30,4,5,1,1
R_2c18sGtyI9j526C,1,45,28,3,5,1,1
R_2wtOueW2iKStu4Y,0,39,24,4,5,1,1
R_ugYgTQqExWQq4wN,0,26,19,4,5,1,1
R_2TZWIs2nDLa5HB7,1,44,12,4,5,1,
R_2qyNjki62aHB4ZK,1,50,20,4,5,1,1
R_3L72dppMxhu3fzd,1,24,10,3,3,1,1
R_2PnbUNmxyVqZsIA,1,33,24,4,5,1,1
R_2Bm7zvYiy42VsYW,1,31,11,4,4,1,1
R_XTF8AuSlHcY6yHL,1,22,6,5,5,1,1
R_3Gg1veuzAdeVeqT,1,27,15,3,5,1,1
R_11dnJePnxAeo9tx,1,26,24,4,5,1,1
R_RlCZOw5ju0mg7Hb,1,32,36,4,5,1,1
R_3HZDUQU3CvHUUqA,1,19,14,4,5,1,1
R_2rSg4OQkkRboZka,1,23,18,3,5,1,1
R_Dc7vOWHVfQJwPxn,0,40,30,4,5,1,1
R_3RlwKIluwdQUxN6,1,19,21,4,5,1,1
R_3MF03dzmqeVQH5F,1,36,12,4,5,4,1
R_08jk3dDypKgc8G5,1,50,12,3,5,1,1
R_3G1TvESpEIck5Fl,1,21,16,4,5,1,1
R_1LFRrnIwXtySDGp,1,54,36,5,4,1,1
R_3eyQu6CHyUMOwel,1,51,29,3,5,1,1
R_11iiUEEhM3ja6JV,1,19,12,4,5,1,1
R_2BbxLETA7afNxnE,1,30,12,4,5,1,1
R_2TS0aur7vKy5CFV,1,37,8,4,5,1,1
R_Z3pKGmH04cGXJLj,0,42,14,4,5,1,1
R_27ydhJ8m24sDQio,0,21,4,4,1,1,1
R_2qpJb7BqxXM2iLg,1,23,21,4,2,3,1
R_2RP2qzbuMPOUKx5,0,60,15,3,5,1,1
R_3Oq5d2wc6Rh6vSx,0,21,6,3,5,1,1
R_XifA0OFY6xrkco1,1,23,4,5,5,1,1
R_x8W5AKn6jcu7465,1,31,4,4,5,1,1
R_25XQVyNqntp5FFB,1,30,3,3,5,5,1
R_7QZ5EjoCGqtIK8p,0,30,15,5,5,1,1
R_1OxfvTsO7HeDJYs,1,24,4,4,5,2,1
R_OOMQvPzkCCtWI49,1,30,12,3,5,1,1
R_ALJq701b6uN9mFz,1,38,5,4,5,3,1
R_2qaYDdJJwrbSHL9,1,46,18,4,5,1,1
R_2ay7R24ooEo9gNj,0,40,24,5,5,1,1
R_OHZhZcVnGvUzJhn,1,54,15,2,5,2,1
R_2bHS0KS1Mgippua,0,22,10,3,5,4,1
R_1Iody8vY9dzMu5N,0,29,14,4,5,1,1
R_Zmf9ZXjYsxew6LT,0,22,12,5,5,1,1
R_2ARKYel8AytkQGy,1,19,4,4,5,1,1
R_snwFWD4c2H07Fg5,1,22,3,3,5,4,1
R_esn77kAI10fpyLv,1,38,28,3,5,5,1
R_1H60PXkTX55Xese,1,20,6,4,5,1,1
R_2CdI8AQXcmnQHMx,1,38,12,4,5,1,1
R_2s5vRTL8urKZXHZ,1,40,3,3,3,4,1
R_STPLmk5p1RzlRkt,0,36,7,3,5,4,1
R_XhKthskFAgKuGGJ,0,25,24,3,5,1,1
R_2e2zDCofMq5fgwU,0,21,8,5,5,1,1
R_eyDlhtrDVbGMVNL,1,36,12,4,5,1,1
R_3G0XRyiYfrmzSjc,1,42,24,3,5,1,
R_USybH0429WFGfkt,1,38,7,5,5,1,1
R_b9skFofeq9OWsX7,1,25,13,4,5,1,1
R_a8z2nFYYngAh5N7,1,37,10,4,5,1,1
R_vMiiYdhCkovPRhD,1,32,4,4,5,5,1
R_Zy31ibazAHgnjbj,1,23,4,4,5,1,1
R_3hGy07dIouBSvWy,1,27,7,4,5,1,1
R_2zkkn4dtgE8wy6G,0,21,6,4,4,1,1
R_1Lul4K7SiQpYQaW,0,33,8,4,4,5,1
R_2sXSv65GLe5JYT5,0,26,4,4,5,1,1
R_PZqAmozSjmnNJZf,0,24,24,4,5,1,1
R_pueZnJUxlOohfEd,0,37,11,4,5,2,1
R_1r0wHN6sI5xAeFR,1,35,5,4,5,2,1
R_3MRk0sEWLpptH1m,1,25,5,5,5,1,1
R_0e1Kidu6A3zgRhL,0,32,72,5,5,1,1
R_22VzQra4pJWNK3K,1,40,46,4,5,1,1
R_ST1sAypKc7ZxZDz,0,18,4,4,5,1,1
R_1kSOOjzuBQ7Gz2l,0,32,96,3,5,1,1
R_ZE6rVfcoKWNd51T,0,45,18,5,5,1,1
R_1CBFRphRQvy4fE6,1,29,12,4,2,1,1
R_SZeuD3sdDMWJ0ZP,1,19,18,5,5,1,1
R_vIdIH68s5ignaJr,0,40,36,4,5,1,1
R_RfpMcSpkq04ElLX,1,50,36,4,5,1,1
R_1gBCBXiY1BUt34J,1,45,14,4,5,1,1
R_3h3hW1JazDl3nhW,1,22,10,5,5,1,1
R_dnke1QY3BLfgOGJ,0,23,22,4,5,1,1
R_eyOjjdJaJCUZvR7,1,46,6,3,5,1,1
R_phn059xXawWTLIB,1,43,12,4,5,1,1
R_1hN1B57r8m5GNBE,0,51,11,4,5,1,1
R_3LefPPX3BRPvuXS,0,60,96,5,5,1,1
R_29mqmHcSprDPC14,1,20,2,4,5,1,1
R_2du4FrXo88zNoPM,1,36,24,4,5,1,1
R_8dkCVhzuQgFd9Wp,0,49,96,5,5,1,1
R_RxCG09Os6EbjCSJ,1,36,18,3,5,1,1
R_1rxjPeqK934JAjY,0,56,66,5,5,2,1
R_Aafng13agDDREwF,0,39,24,3,5,1,1
R_2Sq8di13w5k5bXA,0,25,4,4,5,1,1
R_3p3EtpfEQYEBXbb,1,18,5,3,5,1,1
R_31d8d2Q88GqM9Gw,1,34,12,3,4,4,1
R_1U3h83h5we71l85,1,35,12,5,5,1,1
R_33mwqki2q7103Nx,0,18,4,4,5,1,1
R_V3v5Xx45Fod6nzX,0,45,14,4,5,2,1
R_1P5hVLx9O0fvBqS,1,42,36,4,5,1,1
R_1d4vAPIDtC5miNu,1,19,6,3,2,5,1
R_2bORyMtMpH1ueaU,0,39,24,4,5,1,1
R_D95GTFZlL4J9iN3,1,24,6,4,5,2,1
R_1dxZPZlP170fZBv,1,19,4,4,5,2,1
R_YSx4VfpEEldYZ8Z,0,20,24,3,5,4,1
R_1NlaNwut4SuKjpN,0,20,14,3,5,1,1
R_3OoXziHqy8npouo,1,19,16,4,5,1,1
R_RDMGU5r2jAGD6rD,1,43,30,5,5,1,1
R_3MR5LpIZzmzAIH1,1,26,6,4,5,1,1
R_78TNw9fmxlcA4O5,0,27,4,4,5,2,1
R_1pnWj4U6URaH0lL,1,47,36,5,5,1,1
R_1gFLUAWryk76hcG,1,27,4,4,5,1,1
R_33pXRMBBPmBnZ5X,0,31,120,3,1,1,1
R_tZ0ikyq6PI1CznP,0,54,48,4,5,1,1
R_wZt2Logu9euGxbP,0,57,132,3,5,1,1
R_vwAZW9N61D0ld6h,0,21,20,4,5,5,1
R_3EVTKLE7tfrfy92,0,26,36,4,5,1,1
R_2bTAfNiXgO2vIrl,0,45,12,3,5,1,1
R_shZExpkut1lEMet,1,69,108,4,5,1,1
R_10JF2uQ3JBdTJVm,0,70,132,3,5,1,1
R_2781rzdfHdWkW2e,1,54,168,4,5,4,1
R_2E0KcROdN3PoQ6n,0,27,5,4,5,1,1
R_2zT0N5qKoe6EJV7,1,59,168,5,5,1,1
R_1JVg1oKrHign3Fy,0,50,36,3,5,1,1
R_beFmfaVBAuNjW1j,0,45,60,5,5,1,1
R_3s0N8dP1xpkjyTO,1,69,84,4,5,1,1
R_1gqi09s9TvsRWpE,1,27,36,4,5,1,1
R_cVlFp1MHwZh3eCJ,0,37,48,5,5,4,1
R_sTOvrYU4S8MECeR,0,53,132,2,5,1,1
R_3F3jHkDNGIILZjr,1,65,60,4,5,1,1
R_1rkcqAwLy4GvU4y,0,34,48,4,5,1,1
R_27JWmUBZ9NbpsaW,0,55,144,4,5,1,1
R_3nlmPGh5wjig7yj,0,36,168,3,2,1,1
R_3EEDqG3IbGYLdn0,0,62,144,1,2,1,1
R_3RpTY5LPWdcRwRa,1,63,156,4,5,1,1
R_1pFqpBX6RKpC3Wq,0,43,36,5,5,1,1
R_2Yal3FALKWAAprY,0,61,122,3,1,5,1
R_1rOE4ysM3aIi9z6,1,60,120,4,5,1,1
R_yOXmitdMVUAEEHD,0,41,7,4,5,1,1
R_28SQ99kDSpf9rSa,1,66,108,5,5,1,1
R_1drU3tx9AGaSvPs,0,33,122,3,2,4,1
R_3KPnuB7NoyzZHYJ,0,42,24,4,5,1,1
R_1FLqTXTLNhaBT7y,1,61,96,3,5,2,1
R_xcjBN7c2qeGy3NT,0,57,122,3,2,1,1
R_3fd8NX1wkbHCF2J,0,38,16,4,5,3,1
R_cAttd50uVpJikw1,1,27,96,3,5,1,1
R_1k02Bvqzucd0UzC,1,24,48,4,5,1,1
R_2QDOfx8DhiTd7c2,0,32,6,5,5,1,1
R_2sQQtB4FKSx6MGT,1,25,60,4,5,1,1
R_1IWSU5arjikF9hX,0,42,122,4,1,4,0
R_3GjLxsAO9zDdxHz,0,39,36,4,5,1,1
R_3NPdEEOBFBNfNAM,0,32,36,3,5,4,1
R_1QMAjQH79yL4OZI,1,20,7,5,5,1,1
R_1CJE38GbTqM9URw,1,50,48,5,5,1,1
R_3neeV4VUQ3q560b,0,37,36,5,5,1,1
R_3Hi6D6iCYPTF17E,1,44,30,,,,
R_2OSwWUNvlXkLzRB,1,41,48,3,3,3,1
R_3KBjjzQsXR56M2X,0,25,9,5,5,1,1
R_3e3JnzagSjF3l4K,0,40,108,3,5,1,1
R_10JH2APdogIojlv,0,31,7,3,5,1,1
R_Uow4yTFtJOgm7Dj,1,34,15,,,,1
R_cOdbofJwKO1VYNr,0,32,108,5,5,4,1
R_07CPdvhMpHNyihH,0,35,96,4,5,1,1
R_10CMa2Fh1KDEkj8,0,27,96,3,5,4,1
R_ZqslTq6Vg2wTsuR,1,33,24,3,5,1,1
R_b9Pv5gi5pg97bhf,0,45,204,5,5,1,1
R_128Sc6Ta5xXtyJn,1,30,60,4,5,1,1
R_3IWhmtz8fa1mQkD,1,37,60,4,5,1,1
R_1OZgEMPYV1F22X7,0,29,60,5,5,1,1
R_QlXbYS3EQjUdXjP,1,49,15,5,5,1,1
R_1PY7qqFQ5LZH7TT,0,48,72,4,5,1,1
R_UnBgJq5gxYS7tS1,0,36,48,5,5,1,1
R_3EhOdjcZ8oQCDWV,0,55,120,4,4,1,1
R_zSI0d3LSSeFmDKh,0,24,60,3,1,1,1
R_2wgj9WyKNFXJhHc,1,21,12,5,5,1,1
R_1pmUJ6zhi0893c3,1,22,6,5,5,1,1
R_3neMt9LtaaNMGTv,0,72,156,4,5,1,1
R_3e9w13i5GbMo7hh,1,43,24,4,5,1,1
R_tS8ZWxCtbjN8L4d,1,32,12,4,5,1,1
R_2t3z58dOD91Hze0,0,38,48,3,5,5,1
R_3Gxs7Qs06MTwVdI,1,25,8,4,3,1,1
R_3FPeVOmuWzitTa2,0,25,24,5,5,1,1
R_vPHBG7NxS7u26GZ,1,46,24,5,5,1,1
R_UDXqnD7qZZmmBmV,0,51,96,3,5,1,1
R_1pogVLqR8WJIhkx,1,25,48,5,5,1,1
R_2wzTHhMpWwlK1Bj,0,61,11,4,5,1,1
R_w1PLGsQL2owK9fr,1,43,36,5,5,1,1
R_1hYnceqFLuDoudm,0,25,4,3,5,1,1
R_42T8PpOxg8a1c4N,0,66,156,5,5,1,1
R_DvqzF9zWDl0Ku5j,1,23,7,3,3,3,1
R_3KZNp0uqkhFNsXh,1,32,60,4,1,1,1
R_2t37jWc1Noz0kB9,0,23,5,3,5,1,0
R_3kO4qDeOLPYwXOw,1,58,48,4,5,1,1
R_1IRG9SvHHzNWaKl,0,58,144,5,5,1,1
R_SHL8BBk7ThJKzPb,0,35,12,5,5,1,1
R_3NPPTywIpgkVOKf,0,61,156,3,5,4,1
R_1o8g2yjuIBtvNzI,1,21,17,3,2,4,1
R_3oT7Z9ACAedwQbx,0,59,36,4,5,1,1
R_DufWgRFeyUsT6Zb,0,50,5,3,5,1,1
R_tYyrV5d7MibfJ5f,0,56,36,4,5,1,1
R_a5z4paIVi4Lcb0R,0,53,120,3,5,5,1
R_3ESj6ITEY3Av2wZ,0,34,24,3,3,1,1
R_3RkM0Zmmr8IlUT4,0,26,60,2,3,5,1
R_e55ubW7ykb0jXLr,1,18,7,3,5,5,1
R_31F2kXkqXg5MF5w,0,33,12,5,5,1,1
R_ZBI9ZB4wpf3J8K5,1,30,24,4,5,1,1
R_1pE806UpDNNBeiU,0,30,24,5,5,1,1
R_3MgrHXwpndCanYn,1,53,10,2,2,1,1
R_3HkmXyH3TYQqHof,0,67,36,5,5,1,1
R_2uCeZekpFLtrEsF,0,30,12,4,5,1,1
R_0cjhSqreahVuCfT,0,34,36,4,5,1,1
R_1lt4YFgguKFbzMr,0,69,36,3,5,4,1
R_2D8juuHFfzGDrCd,1,39,120,4,5,4,1
R_1pFDOXN116Ho2qs,1,26,7,5,5,1,1
R_2rHf4gKMOp1c6IJ,0,64,120,4,5,1,1
R_2XmuvKfHlPJUKfP,1,51,24,5,5,5,1
R_2rpehHVZJWFuRYT,0,55,48,3,5,1,1
R_2dsG8UWnH94Bb30,0,29,3,3,5,5,1
R_31jcM0cFDVsdSUS,1,45,156,4,5,1,1
R_WD0nUMhebX7FHpL,1,60,144,4,2,4,1
R_3s50Lz0GuJnBUoJ,1,19,7,5,5,4,1
R_2zGPLgdTtizvgpg,0,35,120,4,5,1,1
R_6rpj1pGlDa2tb8t,1,47,120,4,5,1,1
R_2ZNzBHmwBSiuoxo,1,36,12,4,5,1,1
R_3hDOQ0zyyIrlljf,1,31,24,3,5,1,1
R_Y4RnOQhc2vb8xMZ,1,26,48,3,4,4,1
R_u9e0Vm4nuYcTM8V,1,20,14,4,1,1,1
R_3rURTFGEmxsYunv,1,56,7,4,5,1,1
R_24iNFFbZWrWjGZ0,1,19,6,3,5,1,1
R_27UuySGZrGKf8a1,0,42,48,4,5,1,1
R_UipZuKy9AgDcGGd,1,30,1,4,5,1,1
R_31i3LhuPMFkCzjS,0,30,3,5,5,1,1
R_2fDP8TBHCsvNm8E,0,31,24,4,5,5,1
R_1Hvv2S53yjyOvnP,1,58,72,4,5,1,1
R_1gNkMo0lqb880LL,0,33,7,3,5,1,1
